movie_name,genre,rating,vote_count,duration
Cold Wallet,thriller,5.1,727,1h 33m
American Star,thriller,5.5,2600,1h 47m
Don't Mess with Grandma,thriller,5.5,322,1h 21m
Abraham Ozler,thriller,6.6,4700,2h 23m
Stranger in the Woods,thriller,3.5,1400,1h 22m
Mom,thriller,5.2,242,1h 35m
The Paradise of Thorns,thriller,7.6,1500,2h 11m
Nahir,thriller,4.7,1200,2h 2m
Never Have I Ever,thriller,6.0,26,1h 37m
Escape,thriller,5.7,1200,2h 9m
Strangers,thriller,4.3,427,1h 46m
Pacific Fear,thriller,3.6,348,1h 25m
Daft State,thriller,5.8,59,18+
Guilty Pleasure,thriller,4.7,184,1h 59m
The Plot,thriller,4.8,453,1h 40m
Somebody,thriller,6.5,111,1h 52m
Paranoia,thriller,4.1,418,1h 35m
Poison Sangga: The Homewrecker's Curse,thriller,6.7,416,1h 58m
The Hangman,thriller,3.3,1100,1h 32m
Bystanders,thriller,4.0,449,1h 22m
Gumasthan,thriller,5.9,572,2h 25m
The Kingdom,thriller,7.0,163,2h 13m
Run Baby Run,thriller,4.5,46,1h 38m
Sakaratul Maut,thriller,5.4,197,1h 47m
The Neighbor,thriller,5.0,78,52m
Ferry 2,thriller,5.6,4000,1h 34m
Crakk: Jeetega... Toh Jiyegaa,thriller,4.7,6500,2h 34m
Curse of the Seven Oceans,thriller,5.6,562,1h 34m
Adopted,thriller,4.2,272,1h 23m
Goldilocks and the Three Bears: Death and Porridge,thriller,2.2,2200,1h 22m
A Strange House,thriller,5.2,417,1h 50m
Baki Hanma VS Kengan Ashura,thriller,5.7,2100,1h 2m
The Silent Planet,thriller,4.8,321,1h 35m
Belle,thriller,5.5,204,1h 40m
Una storia nera,thriller,5.8,171,1h 40m
September Babies,thriller,4.9,340,1h 34m
Tariq,thriller,6.2,18,2h 2m
Witch,thriller,4.8,1400,1h 47m
Darah Nyai,thriller,7.0,8,1h 30m
Mr. Bachchan,thriller,3.6,5300,2h 30m
Three Kilometres to the End of the World,thriller,7.1,1300,1h 45m
Conquer: Lahad Datu,thriller,6.6,580,2h
Sons of Rizk 3,thriller,6.6,1900,2h 5m
She Came Back,thriller,5.3,105,1h 23m
Double Ismart,thriller,2.9,2200,2h 36m
Unspeakable: Beyond the Wall of Sleep,thriller,3.9,151,1h 30m
Hard Home,thriller,4.1,777,1h 27m
Sorop,thriller,5.5,277,1h 43m
Bhaje Vaayu Vegam,thriller,6.1,783,2h 16m
BhamaKalapam 2,thriller,5.8,280,2h 8m
Previously Saved Version,thriller,5.5,490,1h 57m
Stranger Eyes,thriller,6.3,454,2h 5m
Disciples in the Moonlight,thriller,3.8,724,2h 6m
Ghost Trail,thriller,6.6,1000,1h 46m
Haunted Heart,thriller,4.8,573,2h 8m
Hunt,thriller,3.8,163,2h
Flesh of the Unforgiven,thriller,7.5,69,1h 28m
Rogue Elements: A Ryan Drake Story,thriller,4.1,1100,44m
Sins of the Bride,thriller,6.0,126,1h 29m
Ruslaan,thriller,3.3,1300,2h
Cellphone,thriller,3.0,766,1h 28m
Freelance,thriller,4.8,403,1h 50m
Mission: Chapter 1,thriller,5.9,1700,2h 24m
Ghost Game,thriller,3.5,405,1h 26m
Steal Her Breath,thriller,5.5,117,1h 50m
Visfot,thriller,5.7,1200,2h 10m
Decoded,thriller,5.7,485,2h 36m
DNA,thriller,5.4,230,2h 36m
Final Heist,thriller,4.2,166,1h 23m
Balestra,thriller,5.1,555,2h 25m
Chapel,thriller,3.3,206,1h 32m
Arena Wars,thriller,5.5,3300,1h 36m
All the Lost Ones,thriller,3.7,285,1h 46m
Junction,thriller,5.2,330,1h 38m
The Ugly,thriller,N/A,N/A,1h 42m
EVOL: A Love Story in Reverse,thriller,5.5,2400,2h 2m
Beyond the Rush,thriller,8.5,1100,1h 50m
Pins & Needles,thriller,5.7,82,1h 35m
Ballot,thriller,6.2,371,1h 42m
Indera,thriller,5.8,20,1h 44m
A Fisherman's Tale,thriller,5.8,188,1h 43m
Satyabhama,thriller,5.8,1600,2h 12m
Out of Control,thriller,5.7,197,1h 51m
Salve Maria,thriller,6.4,554,1h 51m
Borderless Fog,thriller,5.2,1400,1h 50m
